token1	token2	weight
qimai	tūrmyn	1
taqyryptary	öte	1
kaldaryñ	qalai	1
maidyñ	aiağy	1
maidyñ	aiağyna	7
maidyñ	aiağynda	7
qyzyqtap	jüre	6
elementterın	pışımdeu	1
kinonyñ	aty	1
sandarğa	köbeitu	2
sandarğa	bölu	5
körpeş	baian	6
törehan	törehan	1
qalasyñ	ğoi	1
şübırlı	bolyñdar	4
tynyş	özıñde	2
sūlu	qyz	7
üşeuı	de	5
ışıñ	pysyp	4
zyñ	zyñ	7
zyñ	ğoi	6
aimaq	aman	8
kelsın	janym	1
ekeuımız	bır	10
ekeuımız	bırge	7
ekeuımız	ğana	7
soğu	kerek	8
azaq	ūlttyq	1
azaq	memlekettık	5
şemışke	şağyp	4
jym	jyrt	1
sändı	bolsyn	1
sändık	qoldanbaly	1
nūrserık	nūrserık	1
serial	körıp	1
jynym	kelıp	2
jynym	kep	9
ūtysty	alu	8
qylaiyn	dep	3
kütpei	aq	1
bolasyzba	tabys	1
ereke	qalaisyñ	2
talabyna	sai	5
talabyna	nūr	4
ainūr	apai	5
mümkındıgı	bar	9
mümkındıgı	şekteulı	6
sauda	joq	3
sauda	qalai	9
sauda	jasap	9
saudasy	bar	8
jazarymdy	bılmei	1
armany	joq	1
şokolad	alyp	4
şokolad	alp	8
sūrap	jatyr	9
maiğa	deiın	7
maiğa	daiyndyq	4
sağynğan	şyğarsyñ	5
äbılmansūr	äbılmansūr	4
bağyndyra	ber	1
bağyndyra	bersın	4
künıñızge	sättılık	6
şydai	almai	1
şydai	almaimyn	5
ie	boldy	8
ie	bolyp	9
iegerı	bolğan	10
syndyra	almai	1
ümıtıñdı	üzbe	3
ūbt	da	1
ūbt	dan	6
erkem	menıñ	6
söileskıñ	kelmei	2
söileskıñ	kelmese	6
söileskıñız	kelmei	7
iesı	bol	4
iesı	bolsyn	5
kuandyk	rahym	9
bered	dep	1
bered	eken	8
beredı	eken	6
beredı	ğoi	9
ülgılerı	sanalatyn	10
ruyñ	kım	1
ruyñ	qandai	9
ruyñyz	qandai	2
sürgım	kelmeidı	2
sürgım	keledı	4
aitym	ğoi	5
qūsqym	kelıp	3
kurstyq	jūmys	3
tañdau	kerek	1
renış	bolmasyn	4
renış	joq	5
renışım	joq	4
zaberi	menia	1
ündemei	otyra	1
ūlyñnyñ	tuğan	9
jezdem	qalai	2
jezdem	ekeuıñız	8
paidasy	bar	6
paidasy	joq	7
änşı	balapan	7
tünnen	berı	4
eşteñesı	joq	1
vlojenie	kerek	1
saryağaş	audany	1
qarastyrady	bıraq	1
bolğanyñdy	qalaimyn	1
jylyñ	qūtty	1
satatyn	adam	1
satatyn	jer	8
satatyn	jerde	6
satatyndar	barma	8
aibek	degen	4
emtihan	bolady	7
emtihan	qalai	9
emtihanğa	daiyndyq	9
bıtkennen	keiın	2
tyrysu	kerek	1
şyğarylu	joly	1
şyğarylu	jolyn	5
boluymyz	kerek	5
kınäsı	joq	1
aqylyna	körkı	3
jobağa	üles	1
aiym	künım	1
aiym	aiym	10
prezident	künı	9
prezident	künıne	7
prezidentı	künı	4
prezidentı	künıne	9
prezidentı	bolyp	8
prezidentı	nūrsūltan	7
basqasynyñ	bärı	7
kezdeskım	keledı	2
tırşılıgı	men	3
äuletınıñ	şejıresı	1
qairat	tıleimın	1
qairat	nūrtas	6
ükımettıñ	bilıgın	6
aitarğa	söz	1
aitarğa	sözım	7
qaterlı	ısık	3
toqtai	almai	1
köpköp	köp	2
ıske	asyru	1
praktika	da	8
praktika	bar	9
praktika	bolyp	9
baldai	tättı	8
magazin	de	1
magazin	bar	9
adamzattyq	qūndylyqtar	9
sūratyp	jatyr	1
orysşa	söilep	1
renjıtsem	keşır	7
şaruaşylyğyna	tigızetın	1
baizaq	audany	1
atañ	men	1
atañ	basy	6
jetıstıgı	qūtty	6
jıberdım	ğoi	1
erekşelıkterıne	bailanysty	5
ömırımnen	artyq	3
jūldyzdy	aspan	4
söilespegelı	köp	1
ketedı	dep	2
ketedı	eken	10
ketedı	ğoi	9
auyzekı	söileu	8
yñğaisyz	eken	1
yñğaisyz	bolyp	8
jaiym	bar	7
jıgıtın	bar	3
jıgıtın	barma	6
özderıñızge	de	3
sūltany	jūma	1
sūltany	ramazan	8
qūdıretı	şeksız	2
qosağyñmen	qosa	1
kümänım	bar	1
kümänım	joq	4
jazylaiyn	dep	5
täuelsızdık	künı	1
täuelsızdık	künımen	6
täuelsızdık	künıne	9
qoiatyn	edım	10
bauyrym	qalaisyñ	8
bauyrymyz	bütın	10
baqytyn	tıleimın	3
baqytyn	näsıp	5
baqytyna	sebep	5
aqerke	aqerke	2
tuğan	künı	5
tuğan	künıñmen	9
bölımnen	tūrady	8
geoekologiialyq	audandastyru	1
qalmau	kerek	1
qalmau	üşın	3
keled	dep	7
keledı	dep	7
tūrsyñ	ğoi	10
memleketke	zañdy	3
saiana	saiana	2
sürınbei	ötıp	1
qyzymyzdyñ	tuğan	1
almap	edım	3
ülgeru	kerek	1
saqtasañ	köp	1
şağasy	bar	1
danşik	danşik	1
maqsatyña	jet	1
qūramdas	bölıgı	3
şaşqan	künım	3
şağanyñ	qyzyğyn	1
tüsıreiın	dep	1
qateler	bar	3
alğyñyz	kelse	1
keteme	dep	2
kabanbai	batyr	1
kabanbai	batyra	3
körınbeisıñ	ğoi	6
keluşı	edı	1
lajy	bolsa	1
sūraqtardyñ	jauabyn	1
tastapsyñ	ğoi	3
töleuım	kerek	1
orkestr	bez	1
bop	tūr	1
bopty	bopty	9
sūp	sūlu	10
saltanat	apai	2
saltanat	saltanat	7
täjıribenı	arttyr	9
örkenıñ	össın	1
ülkenge	qūrmet	1
qauym	elektrondy	1
inkliuzivtı	bılım	1
anañ	aman	1
anañ	üşın	5
täueldık	jalğau	7
armysyz	apai	1
müşe	boluğa	1
jağdailarğa	bailanysty	4
tipterı	jäne	1
kömegıñız	kerek	4
qabanbai	batyr	1
barğannan	keiın	1
jüldelı	oryn	1
aqseleu	aqseleu	1
baruymyz	kerek	1
būqar	jyrau	2
būqaralyq	aqparat	1
asyñ	dämdı	1
tañğa	deiın	1
özgerıske	ūşyraidy	2
ajyrasam	dep	1
jazudyñ	qajetı	1
dūğai	dūğai	1
dūğai	sälem	5
sataiyn	dep	4
ışım	pysyp	1
bismillia	dep	4
post	salyp	1
post	salasyz	8
sadaqa	qabyl	9
sadaqa	berıp	5
qoltyqşaş	qoltyqşaş	6
jylaiyn	dep	1
qiyndyğy	joq	1
betıñızden	süidım	1
keregım	joq	1
qazaqpyz	ğoi	1
büiregım	auyryp	1
qyrsyqpyn	qyrsyqpyn	1
auğan	soğysy	1
sıltemege	kırıp	1
qaitalanbas	äiel	4
litr	su	1
litr	süt	6
ölin	dep	8
nietım	bar	1
özgeruıne	bailanysty	1
tappai	jatyrmyn	1
tappai	otyrmyn	10
zamanğa	sai	7
morfologiialyq	taldau	1
bağanaly	berı	3
sansyz	şükır	1
sansyz	şükırşılık	3
adresa	do	7
otbasymyz	aman	1
motivasiialyq	kıtaptar	1
atauly	äleumettık	2
sūrauy	bar	1
palas	juyp	4
şaqyryp	jatyr	1
aitkanyñ	kelsın	4
dürs	dürs	1
tūrasyñ	ğoi	1
oqşau	sözdı	8
demalaiyn	dep	3
künbağys	maiy	1
künbağys	maiynyñ	4
üşınşı	künı	5
qoştasyp	jatyr	9
boks	körıp	1
mümkındıktı	jıberıp	3
dūrystau	kerek	3
ğaryşqa	ūşqan	1
kırdım	üige	1
kırdım	ğoi	8
bılgıñız	kelse	7
kördım	ğoi	3
şılde	de	8
aluymyz	kerek	3
beremız	dep	1
beremız	ğoi	9
qysqartu	kerek	8
ūmytu	mümkın	1
ūmytu	qiyn	9
ūmytu	üşın	7
jolynyz	bolsyn	6
vlajnyi	salfetka	1
vatsap	barma	1
vatsap	arqyly	1
şyñdardan	körıne	10
jazğannan	keiın	1
tañğy	as	1
qolyñyz	bos	7
qolyñyz	dert	6
dedım	ğoi	9
üileneiın	dep	6
sütten	aq	1
tauarlar	qosylady	1
özderımen	özderı	2
buynğa	bölıp	1
kiem	dep	1
deisıñ	ğoi	1
qarbalas	bolyp	4
mäselege	qatysty	1
janym	menıñ	1
janym	janym	9
janymsyñ	ğoi	6
tılegıñ	qabyl	1
nūry	jausyn	1
mañyzdy	emes	1
maida	şüide	4
maidan	bastap	2
maidan	keiın	4
merekeñmen	janym	5
merekeñmen	qūttyqtaimyn	9
znak	zodiaka	3
aitatyn	adam	3
tastady	dep	10
tastady	ğoi	7
tastadyñ	ğoi	3
aparu	kerek	3
aitsan	boldy	1
sopaqşa	mi	3
tırlık	bar	1
tırlık	ıstep	9
rettei	bastaisyz	5
sızderge	de	1
aşyq	sabaq	8
auyzdy	neşede	9
kerekte	emes	2
menım	atym	1
menım	qyzym	8
däl	qazır	9
papañ	qalai	9
bekem	bol	8
jeiın	dep	1
serık	ağa	1
serık	bolsyn	9
kreditım	bar	7
armandar	oryndalady	1
armandar	kartasy	4
armandary	oryndalsyn	6
atqan	tañ	3
atqan	joq	4
kubik	kubik	9
nemereñızdıñ	bauy	2
köruım	kerek	3
koka	kola	1
sūranaiyn	dep	1
sondyqtan	da	1
mir	degen	8
mir	bez	9
mir	mir	9
miras	miras	7
qorqu	kerek	8
jasyna	jas	1
jasyna	deiıngı	3
opera	jäne	7
süigen	adam	3
süigen	elbasy	9
süigen	jarymnyñ	8
süigendı	süi	6
aiağyna	deiın	1
televizor	qarap	1
televizor	körıp	5
atalmyş	mädeni	5
keluım	kerek	1
marapat	qūtty	1
ekınıñ	bırı	1
ketıptı	ğoi	3
arailap	atqan	2
ısterın	bılmei	1
eskeru	kerek	1
qaitqym	kelıp	1
asan	qazyna	3
asan	qaiğy	6
aiynan	bastap	9
araily	şuağy	1
qonaqta	otyrmyn	1
qonaqtar	bar	4
qonaqtar	kelıp	7
anasyna	sabyr	8
köptı	körgen	1
berdık	qalaisyz	4
ūsynysym	bar	6
jalpyğa	bırdei	1
eñbegıñız	jana	4
eñbegıñız	jemıstı	5
eñbegıñızdıñ	jemısın	4
astaryñ	dämdı	1
bäsekege	qabılettı	1
suretterge	qarap	1
erlan	ağa	1
erlan	aqataev	7
ketemba	dep	7
tūnyp	tūrğan	1
jazdan	berı	1
veronika	veronika	1
symbat	symbat	1
tañğajaiyp	qonaev	5
asymdy	ışıp	1
jüresıñ	ğoi	4
jüzınen	külkı	2
balan	bar	1
hat	jazyp	3
hat	jazu	6
hat	habarsyz	9
qazan	künı	8
qazan	aiynda	4
vetrenyi	seriia	9
jasuşalyq	immunitet	1
olai	emes	3
almatyda	jūmys	9
kuda	bala	6
töleiın	dep	9
auyzy	berık	1
jualy	audany	1
armandaryñ	oryndala	1
armandaryñ	oryndalsyn	4
armandaryñyz	oryndalsyn	5
būndai	emes	3
jasyñyz	qūtty	8
jasyñyz	ūzaq	9
jasyñyzğa	jas	4
oiatu	kerek	1
kümänıñ	barma	1
sausaq	bırdei	2
meñgeruşısı	bolyp	1
jaqsylyqty	tıleimın	1
boldym	ğoi	2
vaifai	men	10
jiı	kezdesedı	8
jiı	jiı	8
bırte	bırte	7
düisenbı	künı	1
düisenbıge	deiın	2
salqyn	bolyp	1
tıktörtbūryş	pen	7
azanan	berı	1
sūrağyñyz	bolsa	4
ornyñda	bolsam	3
jañağy	qyz	1
jañağy	bala	8
qaraisyñ	ğoi	9
jañalyğym	bar	8
özıñde	qalai	1
şuağyn	şaşqan	9
mūsylman	bauyrlar	1
mūsylman	älemın	5
kartinka	kartinka	7
raiy	jäne	3
raiy	qalai	9
derımdı	bılmei	4
şattağy	qyzdarğa	1
sūrağyna	jauap	1
etnogenez	jäne	1
däret	alu	1
däret	alyp	5
terıs	qarap	4
terıs	ūstap	7
jasataiyn	dep	9
jinalysta	otyrmyn	1
enem	men	3
enem	de	7
enem	bar	9
äiteke	bi	7
armandaryn	oryndalsyn	1
armandaryna	jete	2
tūrğannan	keiın	1
lep	dep	1
lep	belgısı	3
aruna	aruna	6
şarualarym	bar	2
boran	bolyp	1
aiau	men	5
orasan	zor	5
ūşyrady	bıraq	1
kıtaphanadan	kıtap	1
tehön	tehön	1
tehön	onyñ	4
oqylatyn	dūğa	9
iris	infa	1
mätındı	oqyp	1
toqsannan	bastap	5
jurnalister	odağy	3
jurnalister	odağynyñ	5
kavkaz	qyz	4
halatty	abzal	1
aitasyn	ğoi	1
nūrjan	men	4
nūrjan	ağa	9
bolyp	jatyr	8
bolyp	tūr	10
toimai	jüre	10
säikes	keletın	1
aigül	apai	7
ketpeu	kerek	7
örlei	bersın	3
şalbar	men	2
şalbar	kiıp	7
neşeu	kerek	6
renjıtkım	kelmeidı	5
dina	apai	1
üirengım	keledı	7
baruşy	edım	3
ısteisıñ	endı	1
aliia	apai	8
atauğa	bolady	9
oñai	emes	1
erjan	ağa	5
erjan	maksim	8
bilıgın	qalai	6
bıtu	kerek	1
eñbekterıñız	jana	1
eneñ	qalai	3
ūnau	üşın	3
habarlasu	kerek	1
adamyña	jıber	1
qalym	jaqsy	1
bolğanan	keiın	1
azot	jäne	1
azot	qyşqyly	5
azottyñ	şala	6
serıgıñ	bolsyn	1
ündemegen	saiyn	1
sūranu	kerek	1
şamalğan	auylynda	1
qazırdıñ	özınde	3
oramalyñ	qūtty	1
şağalaryñnyñ	qyzyğyn	1
bauyrjan	retbaev	1
bauyrjan	momyşūly	8
jyldyğyna	orai	6
jañalyq	bar	4
jañalyq	joq	8
nietterıñız	qabyl	8
pısıreiın	dep	1
ūiyqtar	aldynda	1
basu	kerek	1
basu	arqyly	3
ömırıñızdı	de	9
kompaniiasyna	şaqyramyn	1
şertıp	jürıp	1
älemın	qalai	1
miyñ	aşyp	1
böpe	qalai	3
böpe	böpe	9
mağynaly	söz	4
mağynaly	sözder	8
aiaru	men	5
europa	men	4
europa	üşın	4
batyrjan	batyrjan	8
soğam	dep	1
keltıruge	bolady	1
negızge	ala	1
ūstaimyn	dep	3
senbeseñ	özıñ	1
jarylaiyn	dep	3
jandos	degen	1
jandos	ağa	6
aluyñ	kerek	6
aluyña	tılektespın	1
datūly	bastağan	1
ğūmyryñ	ūzaq	1
sūranysqa	ie	1
jalğan	dünie	1
jalğan	ekenın	5
ekensız	ğoi	7
qadırımdı	bıl	2
emdetu	kerek	1
bırazğa	deiın	1
zvondap	jatyr	1
zvondap	edım	9
zvondapsyñ	ğoi	9
bılıktılıgın	arttyru	1
salasyñ	ğoi	1
mūnaily	audany	2
qatysqany	üşın	1
aqyldasu	kerek	1
imela	vvidu	1
talğat	ağa	1
nemereñnıñ	bauy	4
eşkımım	joq	3
aqpan	künı	1
vşera	veşerom	1
vşeraşnego	dnia	8
janat	apai	1
kökıregı	oiau	4
şyqpau	kerek	4
nūrlan	ağa	1
jazbau	kerek	4
qūrtu	kerek	1
ūiqtau	kerek	1
aitama	dep	1
aitama	desem	4
bolaşağyñ	jarqyn	7
oljas	pen	1
köremız	endı	8
köremız	ğoi	8
nemerelerıñnıñ	qyzyğyn	9
eskeldı	audany	1
küilerıñız	qalai	1
tañdalğan	sport	1
künınız	qūtty	1
söilespeimız	söilespeimız	3
tūla	boiy	1
aramyzda	qalsyn	3
aramyzda	külıp	8
şelek	bop	9
şelek	bolyp	5
quanyşyña	ortaqpyn	6
auyzyñ	berık	1
auyzyñdy	aşyp	1
elespen	şaiqas	1
suretın	salyp	1
suretın	jıberşı	10
suretın	jıberıñızşı	8
jazsam	jauap	10
armanym	joq	5
jaqtan	bolasyz	5
jaqtan	bolasyñ	9
synaqtan	sürınbei	9
materialdan	jasalğan	1
ketuıñe	tılektespın	1
tırkeu	kerek	1
qaryndasym	bar	2
qaryndasym	menıñ	9
mektepaldy	daiarlyq	4
meñgere	alasyz	1
qysqan	bai	1
jolyğu	kerek	1
köndıre	almai	1
qorqaiyn	dedım	1
ğūsyl	alu	1
ğūsyl	alyp	4
tuylğan	künı	5
tuylğan	künıñmen	9
künderımız	köp	7
namazdan	keiın	1
qoiamyn	dep	1
talai	adam	5
talai	ret	9
septıgın	tigızedı	6
kommunaldyq	memlekettık	1
şabyt	şabyt	1
köñılımnıñ	änı	5
salamattyq	bolsyn	1
ıstep	jatsyñ	1
berık	bolsyn	4
bırer	söz	2
mausym	künı	1
sätten	bastap	4
küzge	deiın	1
qatyny	bar	1
qūsyñ	qūtty	1
saldyru	üşın	1
kiınu	kerek	4
magnit	magnit	1
vaz	vaz	5
mysaly	men	4
baspasöz	qyzmetınıñ	7
baspasöz	qyzmetınen	7
banadan	berı	3
jañalyqtar	bar	1
jañalyqtar	köp	5
jañalyqtaryñ	bar	8
dima	sondai	1
dimaş	qūdaibergen	8
tappaitynyñ	joq	4
täuke	han	1
bauka	men	1
jaqsylyğymen	kelsın	4
qoiaiyq	dep	1
aşar	qabyl	1
aşar	beremız	9
nūrly	jol	8
nūrly	bolsyn	5
öşıre	salyñyz	5
ötse	de	4
säuır	künı	4
säuır	aiynyñ	3
düisenbıden	bastap	7
aruym	sen	1
siyr	bar	1
siyr	etı	9
siyr	jyly	7
ısterıñızge	bereke	9
kuieu	bala	4
şamalar	arasyndağy	2
qordai	audany	1
nūrai	nūrai	1
taldyqorğan	da	2
tolu	kerek	1
qaiğyña	ortaqpyn	1
toiym	bar	3
ūiqyly	oiau	1
nelerıñ	bar	1
suretıñe	qarap	1
darhan	men	1
darhan	degen	6
darhan	ağa	8
sotkasyn	alyp	8
külmeş	külmeş	1
raiyna	bailanysty	1
tıleuıñdı	bersın	1
deudıñ	ornyna	2
eşqaisyñ	kerek	1
anar	apai	1
anar	anar	8
qaşanan	berı	8
qolhat	jazyp	1
jelanie	bar	1
jelanie	joq	8
aitady	ğoi	6
talabyña	nūr	9
kelındık	ömır	1
ertenen	bastap	1
aiyp	etpe	1
aiyp	etpeñız	7
jatqyzuğa	bolady	7
talğar	audany	1
qiiamet	künı	1
jyldarğa	arnalğan	1
batys	qazaqstan	1
batys	europa	6
üilengennen	keiın	9
kümıs	alqa	1
ötınışım	bar	3
ötınışım	bolyp	2
topyraqta	tırşılık	9
sūradym	ğoi	1
alsai	endı	3
alsai	telefon	6
qandaida	bır	4
jeñısı	qūtty	1
martqa	deiın	1
salğannan	keiın	1
söitu	kerek	1
tölep	qoidym	1
jasaimyz	dep	6
jūmystaryñyzğa	sättılık	5
qoiuğa	bolady	1
ūmyta	almai	2
ūmyta	almaimyn	4
bratişka	qalaisyñ	6
jıbek	joly	5
daindalu	kerek	4
aifon	alyp	1
soda	bar	7
sodan	keiın	1
bıluım	kerek	6
beruımız	kerek	1
tırşılık	etetın	1
yz	seh	6
ışkım	kelıp	1
ışkım	kep	7
ekeuıñız	bır	5
ekeuıñız	bırge	7
ekeuıñız	baqytty	8
altynai	apai	5
altynai	jorabaeva	9
aidos	aidos	9
qaralu	kerek	1
zor	densaulyq	1
qarttar	künı	3
keluıñ	kerek	1
jeteiın	dep	1
deuım	kerek	1
aspanyñyz	aşyq	1
vzlom	jasap	1
klasstastar	qaida	2
meşıtte	auyz	1
aparuym	kerek	1
qalaulysy	bolyñyz	1
dami	ber	1
dami	berıñız	4
damir	men	7
damir	damir	9
tūrar	rysqūlov	5
aityñ	qabyl	1
talaptarğa	sai	1
tılegıñdı	qabyl	3
jıbergennen	keiın	1
aidai	sūlu	1
talapqa	sai	3
eşqandai	zat	1
eşqandai	jañalyq	9
säresı	ışıp	10
säresın	ışıp	3
säresın	kütıp	7
otyruym	kerek	8
bereketı	men	1
bereketın	bersın	1
aldyru	kerek	1
pedagogika	jäne	1
asqar	tau	7
asqar	tauym	7
oilanu	kerek	7
jazañdy	bersın	1
basqanğa	laik	1
uaiym	joq	1
uaiym	boldy	8
uaiym	bolyp	6
uaiymdai	berme	9
ashat	ağa	1
ashat	ashat	9
mäselelerdıñ	bırı	4
asu	kerek	1
zum	arqyly	1
jūmystaryña	sättılık	8
qalymyz	jaqsy	1
bolğanyñyz	üşın	1
köldei	köñıl	1
baha	men	1
baha	baha	9
şolpan	apai	9
şolpan	şolpan	9
ısteitın	adam	5
ısteitın	boldyq	8
jatyrmyn	özıñ	9
jatyrmyn	ğoi	8
syrğa	saluğa	10
syrğa	salyp	7
salasyz	ğoi	3
indira	apai	2
indira	indira	7
jasağannan	keiın	6
aşylyp	jatyr	1
aşylyp	tūr	9
aşylyp	kettı	8
normağa	sai	7
aidyn	basynda	1
tapqym	keledı	6
sorpa	ışıp	1
jylağan	joq	4
şyğys	qazaqstan	1
ūrpaqtan	ūrpaqqa	4
kündegısın	künde	1
ınju	men	1
ınju	ınju	9
detskii	vremia	3
küieuıñızge	arnalğan	4
iman	bersın	1
iman	bailyğyn	6
tüzu	men	3
tüzu	bolsyn	8
şöp	salyp	5
şöp	oryp	8
şöp	jūlyp	9
syilyğynyñ	iegerı	6
amanşylyq	bolsyn	3
amanşylyq	özıñde	9
bazasyn	satamyn	9
auyraiyn	dep	1
alğysym	şeksız	1
sabina	sabina	1
saule	tate	6
saule	apa	9
saule	apai	8
eselene	bersın	6
qyzyqtyñ	bärı	1
obal	ai	1
obal	boldy	9
obal	ğoi	7
almağanym	üşın	8
merei	merei	1
dedıñ	ğoi	5
qospai	aq	5
buhgalterlık	esep	2
qostanai	oblysy	1
bastalaiyn	dep	3
almauym	mümkın	1
qalaulym	körıp	1
aiauly	ana	1
aiauly	jar	4
aiaulym	aiaulym	7
kostium	şalbar	4
jūmyrtqa	quyryp	1
qylqan	japyraqty	5
tılekterıñ	qabyl	1
tılekterıñ	oryndalsyn	3
tılekterıñız	qabyl	8
ystyq	su	1
törınen	oryn	10
samat	ağa	1
jännätta	bolsyn	4
ruslan	men	1
ruslan	ağa	6
tabystar	tıleimın	5
saulyğyñ	qalai	1
saulyğyñ	myqty	7
jazira	apai	5
jazira	baiyrbekova	5
jambyl	oblysy	9
jambyl	audany	5
sebepterge	bailanysty	8
ıñkär	ıñkär	1
ınısı	bar	3
ajyrata	almai	3
astaryñyz	dämdı	3
byltyrdan	berı	1
slaid	jasap	1
aiyrmaşylyğy	bar	4
aiyrmaşylyğy	qandai	4
mümkındıgıñız	bar	8
qadamy	qūtty	1
ernar	aidar	1
jasauymyz	kerek	2
brak	men	1
aigul	apa	7
aigul	apai	7
merekesıne	orai	5
golosuiu	vzaimno	1
ıstetu	kerek	1
qarlyğaş	apai	1
namazymdy	oqyp	2
sūraqtaryma	jauap	1
güljan	apai	1
auylymdy	sağyndym	2
botam	menıñ	1
botam	botam	10
sūrauym	kerek	5
söilesu	kerek	1
söilesu	üşın	2
jadyra	apai	8
nazerke	men	5
jağdaiyñyz	qalai	9
jağdaiyñyz	jaqsyma	5
oilanyñyz	oilanyñyz	6
qūralai	hanym	1
qūralai	apai	6
zere	zere	4
tūlparyñ	qūtty	4
ışıme	syimai	1
ışıme	kırıp	5
taiaq	jep	4
taiaq	jisıñ	7
allahtyñ	qalauymen	5
estuıñız	bar	1
estuıñız	barma	5
maqala	jaza	4
teñdessız	ülgılerı	5
dertke	daua	1
tūtynuşy	bolasyzba	1
jäidan	jäi	1
tyrnaq	astynan	1
pänder	boiynşa	1
gülnaz	gülnaz	3
pavlodar	oblysy	3
buyltyq	qūrttar	3
tän	emes	1
neñ	bar	7
neñız	bar	1
auyzym	berık	1
äli	men	1
palatalardyñ	jeke	3
tılekterıñızdı	alla	3
tez	tez	2
kompaniiasynda	jūmys	6
soobşenie	jazyp	1
jūldyzyñ	jaryq	6
era	era	1
jinau	kerek	1
jinauym	kerek	2
tılekterıñdı	alla	1
tılekterıñdı	qabyl	4
köne	türkı	5
kettık	dep	4
erbol	ağa	9
marttan	bastap	5
barğym	kelıp	2
barğym	kep	7
ūljan	apai	8
lider	men	6
säresıne	tūra	1
säresıne	ūiyqtap	8
özendei	ömır	6
esımım	balnūr	1
tynys	alu	7
nietın	qabyl	4
tolqyn	apai	1
äure	bolma	1
äure	bolmai	8
äure	bolyp	8
şynar	apai	8
asyñyz	dämdı	4
nūrbol	nūrbol	1
bolypty	ğoi	2
jeñısıñ	qūtty	2
kelınşek	kelınşek	1
balnūr	men	5
ajar	men	7
ajar	apai	9
ajar	ajar	9
talpyn	jaqsy	8
talpyn	täjıribenı	8
talpyn	talpyn	8
leksiia	jazyp	8
auzymyz	berık	3
asylai	asylai	1
qaraptan	qarap	1
eşteme	etpeidı	1
eşteme	joq	9
aitkanyñyz	kelsın	8
salat	jasap	1
pysyq	qyz	4
pysyq	pysyq	8
kelıñder	dep	7
tabuym	kerek	8
sälem	qalaisyñ	1
barmaqtai	baq	6
diana	men	1
qalyñyz	qalai	8
aqqu	arman	1
armanyñ	oryndalsyn	1
riza	bolsyn	1
riza	bop	9
riza	bolyp	9
abzal	jan	7
abzal	jandar	8
bersem	bolama	7
otbasylaryñ	aman	6
bıluımız	kerek	1
jazylğan	sözderdı	1
jazylğan	eken	9
ötkızuım	kerek	9
zvondau	kerek	1
qyzğandyru	üşın	1
araq	ışıp	1
allahqa	şükır	2
edu	domoi	1
balaşağañnyñ	qyzyğyn	4
esımıñız	kım	1
bosatuğa	äkep	2
aluan	türlı	1
zär	şyğaru	1
aspau	kerek	1
esenbai	esenbai	1
engızu	kerek	1
poema	jazyp	4
türlı	bolyp	1
astronomiialyq	dene	10
jelsız	tünde	1
madiiar	madiiar	1
tereñ	oi	4
brilliant	bolyñyz	7
suretıme	laik	1
gulia	tate	1
gulia	apa	9
gulia	apai	7
oñtüstık	qazaqstan	8
oñtüstık	amerika	4
jūmysyñnyñ	jemısın	9
jazylyp	ket	1
jazylyp	ketsın	6
kütınu	kerek	9
söilesuım	kerek	1
zattaryn	alyp	1
otbasylaryñyz	aman	1
otbasylaryñyzğa	amandyq	1
rasymen	de	1
aiala	maimyl	1
aiagöz	qaida	5
barğanda	alyp	3
alğysymyz	şeksız	9
maira	apai	1
ermek	üşın	4
temekı	şegıp	2
ölımnıñ	arasynda	6
nūrgül	apai	1
fotosyn	jıber	4
fotosyn	jıberıñızşı	8
sekıldı	ğoi	9
sekıldı	qyzsyñ	6
kudai	au	5
kudai	saqtasyn	9
renjıgen	joqpyn	8
jūrtymyz	aman	2
jūrtymyz	tynyş	5
boiyñ	qanşa	4
boiyñ	ūzyn	4
kışkentaiyñnyñ	bauy	7
aiqyn	bolsa	1
aiqyn	tölepbergen	6
tabuyña	tılektespın	5
qalady	dep	1
qalady	ğoi	10
ademı	qyz	8
ademı	eken	8
ademı	bolyp	7
tynyştyq	kerek	9
uaiymdama	bärı	7
uaiymdama	janym	6
bılıktılıktı	arttyru	6
dūğalaryñ	qabyl	1
jıger	auypbaev	1
künge	deiın	1
degende	men	7
degender	bar	9
degender	bolsa	5
qoja	ahmet	7
jamal	jamal	1
şydamnyñ	da	3
arada	alyp	1
asulary	köp	4
asularyñ	köp	1
qorytyndylai	kele	1
ölgennen	keiın	1
samsa	jep	1
samsa	pısırıp	9
nöl	nöl	5
gramota	alyp	2
gramota	qūtty	4
gramotasy	qūtty	5
baljan	apai	1
aiynda	ūstağan	6
bärıne	sälem	7
bärınen	de	9
bärınen	būryn	7
qarauym	kerek	8
quğynbai	quğynbai	1
tüsırıp	jıberşı	1
tapqan	adamğa	8
üstem	bolsyn	9
rauşan	apai	1
pissa	zakaz	6
pissa	jep	8
tekseru	kerek	7
tekseru	üşın	4
ūstaiyn	dep	9
qaldyq	dep	1
olardy	da	9
rasul	rasul	6
jañajyl	qūtty	2
janna	apai	1
tanysaiyq	dep	5
tanysaiyq	qarsy	5
habarlaidy	az	5
habarlaidy	baspasöz	5
qiialyña	qanat	6
abdijappar	alkoja	1
balapandarym	menıñ	1
qoñyrau	qūtty	3
tütının	üzbei	7
orazalaryñ	qabyl	1
orazalaryñyz	qabyl	1
ğazizhan	şekerbekov	1
bıtırgennen	keiın	1
nietımız	qabyl	1
